filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,41,4,33,[41],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,44,4,33,[44],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,4,33,[45],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,88,[46],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,4,29,[48],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,50,4,33,[50],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,4,32,[51],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,4,36,[54],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,56,4,38,[56],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,59,4,35,[59],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,4,63,[60],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,4,24,[61],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,4,36,[62],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,4,27,[63],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,4,33,[66],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,67,4,22,[67],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,70,4,29,[70],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,71,4,28,[71],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_codecs.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,72,4,26,[72],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_fingerprint.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,7,4,89,[7],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_fingerprint.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,10,4,89,[10],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_message_bus.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,42,43,59,[42],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_calls.html#b311-random
./frontera/tests/test_message_bus.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,44,43,59,[44],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_calls.html#b311-random
./frontera/tests/test_message_bus.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,81,4,37,[81],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_message_bus.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,82,4,46,[82],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_message_bus.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,83,4,47,[83],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_overused_buffer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,8,33,[27],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_overused_buffer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,16,56,[36],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_overused_buffer.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,12,54,[37],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_partitioners.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,10,4,25,[10],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_partitioners.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,13,4,25,[13],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_partitioners.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,21,4,25,[21],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_partitioners.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,4,25,[24],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_partitioners.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,4,25,[27],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_revisiting_backend.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,55,8,54,[55],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_scrapy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,29,4,65,[29],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./frontera/tests/test_scrapy.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,30,4,63,[30],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
