filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,305,8,52,[305],https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,306,8,52,[306],https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,307,8,48,[307],https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,308,8,58,[308],https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,311,8,108,[311],https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,315,12,74,[315],https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,320,12,85,"[320, 321, 322, 323]",https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,327,12,85,"[327, 328, 329]",https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,332,12,85,"[332, 333, 334]",https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,337,12,85,"[337, 338, 339]",https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,342,12,85,"[342, 343, 344]",https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,359,12,68,"[359, 360, 361, 362, 363]",https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,369,12,35,[369],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test_requests.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,370,12,31,[370],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test_requests.py,request_without_timeout,B113,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/400.html,Requests call without timeout,430,12,40,[430],https://bandit.readthedocs.io/en/1.7.6/plugins/b113_request_without_timeout.html
./test_requests.py,blacklist,B301,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",471,12,41,[471],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_calls.html#b301-pickle
./test_requests.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,542,8,45,[542],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./test_requests.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,548,8,63,[548],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
